Il,Ilce,Urun Adi,Verim (Kg/Dekar),Ortalama Sicaklik,Maksimal Sicaklik,Minimal Sicaklik,Ortalama Bagil Nem,Yagis Miktari,Yagisli Gun Sayisi,Guneslenme Saati,Atmosfer Basinci,Rakim
KIRKLARELI,VIZE,Cavdar (Dane),   250,13.05,16.81,9.33,74.08,57.83,6.17,8.02,99.27,168.0
KIRSEHIR,MERKEZ,Cavdar (Dane),   300,11.67,17.35,5.9,52.58,36.0,5.25,9.43,89.78,992.0
KIRSEHIR,AKCAKENT,Cavdar (Dane),   250,10.38,16.16,4.64,53.92,34.25,4.75,9.53,85.62,1381.0
KIRSEHIR,AKPINAR,Cavdar (Dane),   360,11.33,16.89,5.68,53.58,43.83,5.75,9.44,86.154,1330.0
KIRSEHIR,BOZTEPE,Cavdar (Dane),   310,11.67,17.28,6.07,53.75,36.0,5.25,9.43,87.959,1160.0
KIRSEHIR,CICEKDAGI,Cavdar (Dane),   240,11.46,17.51,5.42,53.42,40.08,5.42,9.35,90.417,934.0
KIRSEHIR,KAMAN,Cavdar (Dane),   360,11.45,17.04,5.62,52.83,32.58,4.67,9.52,88.875,1075.0
KIRSEHIR,MUCUR,Cavdar (Dane),   300,11.27,17.13,5.41,52.0,29.08,4.42,9.52,88.605,1100.0
KOCAELI,GEBZE,Cavdar (Dane),   200,14.96,18.72,11.36,74.25,60.17,6.75,8.01,99.246,170.0
KOCAELI,GOLCUK,Cavdar (Dane),   200,12.8,17.43,8.53,76.75,74.5,7.92,7.69,101.226,8.0
KOCAELI,KANDIRA,Cavdar (Dane),   200,14.34,18.3,10.59,73.5,71.92,7.58,7.67,100.097,100.0
KOCAELI,KARAMURSEL,Cavdar (Dane),   200,13.83,18.6,9.38,73.5,60.17,6.75,8.01,101.202,10.0
KOCAELI,KORFEZ,Cavdar (Dane),   200,14.0,18.48,9.77,77.17,74.5,7.92,7.69,100.746,47.0
KOCAELI,DERINCE,Cavdar (Dane),   200,14.0,18.48,9.77,77.17,74.5,7.92,7.69,100.55,63.0
KOCAELI,BASISKELE,Cavdar (Dane),   200,13.03,17.64,8.78,77.42,82.42,8.42,7.32,101.276,4.0
KOCAELI,CAYIROVA,Cavdar (Dane),   200,14.96,18.72,11.36,74.25,60.17,6.75,8.01,100.55,63.0
KOCAELI,DARICA,Cavdar (Dane),   200,14.96,18.72,11.36,74.25,60.17,6.75,8.01,100.133,97.0
KOCAELI,DILOVASI,Cavdar (Dane),   200,14.48,18.82,10.42,74.25,60.17,6.75,8.01,101.263,5.0
KOCAELI,KARTEPE,Cavdar (Dane),   200,12.72,17.4,8.51,77.42,82.42,8.42,7.32,100.109,99.0
KONYA,KARATAY,Cavdar (Dane),   250,12.2,18.17,6.12,51.58,27.17,4.17,9.58,89.605,1008.0
KONYA,MERAM,Cavdar (Dane),   250,11.57,17.45,5.59,52.92,27.17,4.17,9.58,89.212,1044.0
KONYA,SELCUKLU,Cavdar (Dane),   300,12.2,18.17,6.12,51.58,33.83,5.17,9.5,89.201,1045.0
KONYA,AKSEHIR,Cavdar (Dane),   185,10.87,16.27,5.67,58.17,42.33,5.58,8.81,89.419,1025.0
KONYA,ALTINEKIN,Cavdar (Dane),   300,12.37,18.33,6.35,50.83,26.33,4.08,9.69,89.637,1005.0
KONYA,BEYSEHIR,Cavdar (Dane),   320,12.03,16.32,7.92,62.33,36.42,4.75,8.77,88.281,1130.0
KONYA,BOZKIR,Cavdar (Dane),   180,10.93,16.34,5.7,58.5,41.08,5.08,9.16,88.163,1141.0
KONYA,CIHANBEYLI,Cavdar (Dane),   340,12.7,18.23,7.13,52.42,27.33,4.25,9.73,90.021,970.0
KONYA,CELTIK,Cavdar (Dane),   360,12.05,18.23,5.77,53.75,34.33,4.83,9.26,91.314,853.0
KONYA,CUMRA,Cavdar (Dane),   300,13.11,19.39,6.67,47.75,23.58,3.67,9.67,89.528,1015.0
KONYA,DOGANHISAR,Cavdar (Dane),   150,9.75,15.07,4.52,57.75,35.08,4.92,9.03,87.542,1199.0
KONYA,EMIRGAZI,Cavdar (Dane),   240,13.0,18.42,7.35,47.42,25.67,3.92,9.88,88.691,1092.0
KONYA,EREGLI,Cavdar (Dane),   350,12.53,18.3,6.73,46.67,28.0,4.0,9.81,89.136,1051.0
KONYA,HADIM,Cavdar (Dane),   140,9.78,15.01,4.62,56.42,50.5,6.08,8.82,83.955,1542.0
KONYA,HALKAPINAR,Cavdar (Dane),   300,8.58,13.13,4.12,51.75,39.33,4.83,9.58,87.723,1182.0
KONYA,ILGIN,Cavdar (Dane),   300,11.55,17.35,5.82,56.67,33.83,4.83,9.18,89.354,1031.0
KONYA,KARAPINAR,Cavdar (Dane),   200,13.56,19.19,7.89,48.33,25.83,4.17,9.74,89.801,990.0
KONYA,KULU,Cavdar (Dane),   240,12.17,17.69,6.53,52.33,31.33,4.5,9.73,89.725,997.0
KONYA,SARAYONU,Cavdar (Dane),   250,12.09,17.97,6.24,52.58,29.25,4.33,9.63,89.006,1063.0
KONYA,SEYDISEHIR,Cavdar (Dane),   175,10.08,15.31,5.08,61.08,45.08,5.33,8.69,88.314,1127.0
KONYA,TASKENT,Cavdar (Dane),   160,8.58,13.44,3.76,57.08,50.5,6.08,8.82,84.768,1463.0
KONYA,TUZLUKCU,Cavdar (Dane),   140,12.29,17.93,6.86,56.5,32.75,4.75,9.16,89.758,994.0
KONYA,YUNAK,Cavdar (Dane),   250,11.58,17.45,5.77,54.33,31.25,4.67,9.22,89.354,1031.0
KUTAHYA,MERKEZ,Cavdar (Dane),   250,10.23,16.06,4.88,61.83,46.08,6.08,8.21,90.307,944.0
KUTAHYA,DOMANIC,Cavdar (Dane),   225,9.77,15.35,4.38,66.33,48.08,6.33,8.22,91.181,865.0
KUTAHYA,GEDIZ,Cavdar (Dane),   300,12.18,17.92,6.53,58.75,48.0,5.58,8.81,92.322,763.0
KUTAHYA,HISARCIK,Cavdar (Dane),   240,10.86,16.49,5.33,61.83,54.25,6.25,8.57,92.536,744.0
KUTAHYA,PAZARLAR,Cavdar (Dane),   180,11.34,16.33,5.54,58.17,48.42,5.58,9.08,90.549,922.0
KUTAHYA,SIMAV,Cavdar (Dane),   220,11.43,16.98,5.96,60.58,48.42,5.58,9.08,91.482,838.0
KUTAHYA,TAVSANLI,Cavdar (Dane),   180,10.6,16.62,4.62,62.17,45.25,5.67,8.52,91.459,840.0
MALATYA,HEKIMHAN,Cavdar (Dane),   160,10.01,15.57,3.86,53.33,36.83,5.08,9.46,88.735,1088.0
MALATYA,KULUNCAK,Cavdar (Dane),   155,9.15,14.72,3.28,56.25,38.92,5.5,8.8,86.893,1260.0
MANISA,AKHISAR,Cavdar (Dane),   210,16.16,22.37,10.0,59.92,40.08,4.42,9.13,100.024,106.0
MANISA,ALASEHIR,Cavdar (Dane),   90,15.82,21.37,10.5,56.0,46.83,5.08,9.38,98.835,204.0
MANISA,DEMIRCI,Cavdar (Dane),   220,12.02,17.68,6.47,61.33,49.17,5.58,9.11,90.472,929.0
MANISA,GORDES,Cavdar (Dane),   280,14.46,20.38,8.71,59.75,46.67,5.33,9.25,93.649,646.0
MANISA,KIRKAGAC,Cavdar (Dane),   180,14.71,20.34,9.4,64.58,40.08,4.42,9.13,99.028,188.0
MANISA,KOPRUBASI,Cavdar (Dane),   175,14.61,20.63,8.65,57.0,37.17,4.5,9.48,98.354,244.0
MANISA,KULA,Cavdar (Dane),   250,14.11,20.22,7.99,54.08,38.25,4.33,9.49,93.432,665.0
MANISA,SALIHLI,Cavdar (Dane),   180,16.49,21.96,11.36,59.58,54.67,5.58,9.28,99.902,116.0
MANISA,SELENDI,Cavdar (Dane),   180,14.53,20.94,7.82,53.08,37.17,4.67,9.51,95.985,444.0
MANISA,SOMA,Cavdar (Dane),   200,14.12,19.5,9.08,67.25,60.33,5.25,8.31,99.21,173.0
KAHRAMANMARAS,AFSIN,Cavdar (Dane),   245,10.75,16.21,4.9,53.92,39.5,4.75,9.01,87.169,1234.0
KAHRAMANMARAS,CAGLAYANCERIT,Cavdar (Dane),   250,10.18,15.27,4.61,53.83,60.92,5.58,9.09,88.314,1127.0
KAHRAMANMARAS,GOKSUN,Cavdar (Dane),   180,8.78,13.91,3.33,61.0,66.58,6.17,8.66,86.018,1343.0
KAHRAMANMARAS,TURKOGLU,Cavdar (Dane),   350,16.37,21.93,11.18,58.83,62.08,5.5,8.88,95.506,485.0
MUGLA,KAVAKLIDERE,Cavdar (Dane),   250,13.29,18.68,8.01,57.08,68.33,5.42,9.52,90.793,900.0
MUGLA,MILAS,Cavdar (Dane),   175,17.6,22.7,12.43,61.58,68.25,4.83,9.74,100.586,60.0
MUGLA,YATAGAN,Cavdar (Dane),   135,15.93,21.3,9.75,59.67,86.75,5.92,9.31,96.819,373.0
NEVSEHIR,MERKEZ,Cavdar (Dane),   260,10.5,16.95,3.77,52.58,37.92,5.25,9.47,87.158,1235.0
NEVSEHIR,ACIGOL,Cavdar (Dane),   245,10.17,16.23,3.97,51.92,37.33,5.17,9.43,87.094,1241.0
NEVSEHIR,AVANOS,Cavdar (Dane),   260,11.83,18.35,5.05,53.25,36.0,5.08,9.5,90.12,961.0
NEVSEHIR,DERINKUYU,Cavdar (Dane),   260,9.85,16.07,3.46,54.25,42.25,5.67,9.32,85.955,1349.0
NEVSEHIR,GULSEHIR,Cavdar (Dane),   260,11.85,18.33,5.07,52.08,29.5,4.5,9.58,90.638,914.0
NEVSEHIR,HACIBEKTAS,Cavdar (Dane),   200,11.13,17.41,4.65,51.83,29.08,4.42,9.52,86.734,1275.0
NEVSEHIR,KOZAKLI,Cavdar (Dane),   200,11.28,17.6,4.93,54.17,35.75,5.08,9.4,86.734,1275.0
NEVSEHIR,URGUP,Cavdar (Dane),   250,10.0,16.34,3.48,53.17,36.33,5.17,9.45,89.223,1043.0
NIGDE,MERKEZ,Cavdar (Dane),   240,9.09,14.24,4.05,55.42,42.75,5.83,9.18,87.062,1244.0
NIGDE,ALTUNHISAR,Cavdar (Dane),   160,9.83,15.14,4.26,52.08,40.33,5.58,9.42,87.339,1218.0
NIGDE,BOR,Cavdar (Dane),   175,11.19,16.98,4.88,52.83,29.75,4.42,9.54,88.335,1125.0
NIGDE,CAMARDI,Cavdar (Dane),   250,7.25,11.63,2.97,59.0,56.75,6.67,8.57,83.966,1541.0
NIGDE,CIFTLIK,Cavdar (Dane),   240,7.89,13.27,2.54,54.17,45.92,6.25,9.21,83.853,1552.0
NIGDE,ULUKISLA,Cavdar (Dane),   240,8.43,13.0,3.84,55.33,57.17,6.67,9.09,85.141,1427.0
ORDU,AKKUS,Cavdar (Dane),   150,8.41,12.97,4.28,78.08,99.08,10.58,6.72,86.903,1259.0
SAMSUN,ALACAM,Cavdar (Dane),   300,12.0,16.47,7.82,76.67,61.33,7.33,8.11,93.637,647.0
SAMSUN,BAFRA,Cavdar (Dane),   350,14.24,17.23,11.21,76.33,61.33,7.33,8.11,101.017,25.0
SAMSUN,VEZIRKOPRU,Cavdar (Dane),   400,10.46,15.96,5.7,72.75,61.5,7.58,7.17,97.21,340.0
SAMSUN,YAKAKENT,Cavdar (Dane),   160,11.74,14.9,7.91,76.5,63.0,7.58,8.49,101.164,13.0
SAMSUN,ATAKUM,Cavdar (Dane),   180,13.13,16.77,9.5,78.08,78.0,8.67,7.67,101.066,21.0
SAMSUN,CANIK,Cavdar (Dane),   130,12.36,16.53,8.4,77.83,78.0,8.67,7.67,100.341,80.0
SAMSUN,ILKADIM,Cavdar (Dane),   150,13.13,16.77,9.5,78.08,78.0,8.67,7.92,100.39,76.0
SINOP,AYANCIK,Cavdar (Dane),   150,12.41,15.59,9.03,77.17,84.58,8.17,8.74,101.09,19.0
SINOP,BOYABAT,Cavdar (Dane),   180,12.63,17.76,7.78,68.33,53.67,7.5,7.89,97.554,311.0
SINOP,DURAGAN,Cavdar (Dane),   200,11.47,16.71,6.63,70.67,48.67,7.08,7.92,98.426,238.0
SINOP,ERFELEK,Cavdar (Dane),   240,12.52,16.73,8.35,75.25,59.5,7.25,8.38,99.065,185.0
SIVAS,MERKEZ,Cavdar (Dane),   220,8.15,14.08,2.59,62.08,38.92,5.67,8.36,86.597,1288.0
SIVAS,ALTINYAYLA,Cavdar (Dane),   250,7.38,13.27,1.48,60.5,36.58,5.67,8.53,84.778,1462.0
SIVAS,DIVRIGI,Cavdar (Dane),   240,9.68,14.8,4.63,59.08,62.08,7.0,8.39,88.886,1074.0
SIVAS,GEMEREK,Cavdar (Dane),   190,10.03,15.97,4.17,58.42,41.92,6.08,8.72,87.616,1192.0
SIVAS,GURUN,Cavdar (Dane),   250,7.64,13.33,1.48,59.0,37.42,5.33,8.63,86.249,1321.0
SIVAS,HAFIK,Cavdar (Dane),   190,7.81,13.37,2.6,67.25,39.67,5.67,8.26,86.586,1289.0
SIVAS,IMRANLI,Cavdar (Dane),   180,6.84,11.97,1.93,67.58,78.08,8.17,7.61,88.681,1093.0
SIVAS,KANGAL,Cavdar (Dane),   240,7.53,13.2,1.81,61.17,39.83,5.83,8.41,83.976,1540.0
SIVAS,SUSEHRI,Cavdar (Dane),   210,8.35,13.26,3.64,70.0,69.08,8.17,7.26,90.241,950.0
SIVAS,SARKISLA,Cavdar (Dane),   251,8.88,14.77,3.21,60.67,35.17,5.42,8.65,87.105,1240.0
SIVAS,ULAS,Cavdar (Dane),   235,7.85,13.82,1.92,62.0,44.58,6.42,8.53,85.63,1380.0
SIVAS,YILDIZELI,Cavdar (Dane),   210,7.41,12.99,2.07,66.42,45.75,6.25,8.22,85.422,1400.0
SIVAS,ZARA,Cavdar (Dane),   190,7.85,13.15,2.83,68.17,68.0,7.58,7.57,85.944,1350.0
TEKIRDAG,HAYRABOLU,Cavdar (Dane),   450,14.43,19.59,9.36,67.5,56.25,5.42,8.38,100.574,61.0
TEKIRDAG,MALKARA,Cavdar (Dane),   440,14.58,18.44,10.04,67.42,57.83,5.67,8.37,98.282,250.0
TOKAT,MERKEZ,Cavdar (Dane),   180,9.26,15.03,3.85,69.83,64.83,7.42,7.68,94.13,604.0
TOKAT,ALMUS,Cavdar (Dane),   220,9.44,14.86,4.47,71.67,73.17,8.83,7.01,91.192,864.0
TOKAT,BASCIFTLIK,Cavdar (Dane),   210,7.81,12.86,3.32,74.75,91.92,10.25,6.7,85.599,1383.0
TOKAT,ERBAA,Cavdar (Dane),   255,11.65,16.76,7.08,73.58,83.75,9.33,6.93,98.27,251.0
TOKAT,NIKSAR,Cavdar (Dane),   240,11.01,16.26,6.3,72.92,73.17,8.83,7.01,96.796,375.0
TOKAT,SULUSARAY,Cavdar (Dane),   240,8.96,14.97,3.14,64.58,45.83,6.08,8.31,89.354,1031.0
TOKAT,TURHAL,Cavdar (Dane),   250,11.79,17.5,6.48,65.75,43.33,5.75,8.08,95.413,493.0
TOKAT,YESILYURT,Cavdar (Dane),   240,8.12,13.52,3.18,70.58,61.42,7.42,7.33,90.021,970.0
TOKAT,ZILE,Cavdar (Dane),   350,10.62,16.6,4.97,64.42,46.5,5.92,8.24,92.581,740.0
USAK,MERKEZ,Cavdar (Dane),   300,12.13,17.9,6.41,54.08,42.25,5.08,9.28,90.638,914.0
USAK,BANAZ,Cavdar (Dane),   340,12.18,17.89,6.4,57.75,49.33,5.75,8.9,90.638,914.0
USAK,ESME,Cavdar (Dane),   300,13.31,19.36,7.22,53.42,37.33,4.5,9.63,91.716,817.0
USAK,KARAHALLI,Cavdar (Dane),   220,13.23,19.13,7.09,53.17,36.25,4.67,9.59,91.092,873.0
VAN,CALDIRAN,Cavdar (Dane),   220,6.31,12.13,0.57,63.58,61.42,8.17,8.69,78.96,2045.0
YOZGAT,MERKEZ,Cavdar (Dane),   300,9.64,15.37,3.91,58.08,42.67,5.67,9.09,86.47,1300.0
YOZGAT,AKDAGMADENI,Cavdar (Dane),   220,8.44,14.26,2.63,63.0,48.83,6.42,8.38,86.312,1315.0
YOZGAT,AYDINCIK,Cavdar (Dane),   200,9.4,15.27,3.63,63.33,47.0,6.08,8.43,91.114,871.0
YOZGAT,BOGAZLIYAN,Cavdar (Dane),   220,10.88,17.35,4.3,54.5,34.17,5.0,9.38,88.908,1072.0
YOZGAT,CANDIR,Cavdar (Dane),   200,11.02,16.83,5.42,64.0,51.92,6.25,8.38,91.727,816.0
YOZGAT,CAYIRALAN,Cavdar (Dane),   200,8.79,14.76,2.69,57.67,41.75,5.92,8.95,85.944,1350.0
YOZGAT,CEKEREK,Cavdar (Dane),   200,10.37,16.37,4.58,64.33,47.83,6.33,8.35,90.815,898.0
YOZGAT,KADISEHRI,Cavdar (Dane),   220,9.34,15.35,3.48,63.67,48.83,6.42,8.28,88.984,1065.0
YOZGAT,SARAYKENT,Cavdar (Dane),   220,9.62,15.76,3.5,58.58,36.42,5.08,8.76,88.324,1126.0
YOZGAT,SARIKAYA,Cavdar (Dane),   240,10.03,16.07,3.91,59.0,46.08,5.83,8.96,88.163,1141.0
YOZGAT,SORGUN,Cavdar (Dane),   220,10.1,16.02,4.41,60.58,40.92,5.67,8.78,88.767,1085.0
YOZGAT,SEFAATLI,Cavdar (Dane),   200,11.45,17.64,5.25,55.42,38.0,5.25,9.31,90.164,957.0
YOZGAT,YENIFAKILI,Cavdar (Dane),   200,11.14,17.53,4.72,54.25,34.25,5.0,9.38,89.626,1006.0
YOZGAT,YERKOY,Cavdar (Dane),   200,11.82,17.92,5.69,53.75,32.5,4.75,9.47,92.232,771.0
AKSARAY,MERKEZ,Cavdar (Dane),   330,12.65,18.69,6.3,50.08,30.25,4.67,9.74,90.01,971.0
AKSARAY,AGACOREN,Cavdar (Dane),   220,11.75,17.34,5.92,52.58,33.17,4.92,9.59,87.158,1235.0
AKSARAY,ESKIL,Cavdar (Dane),   300,13.08,18.27,7.73,54.17,26.92,4.08,9.72,90.461,930.0
AKSARAY,GULAGAC,Cavdar (Dane),   210,11.38,17.4,5.06,52.5,37.42,5.17,9.47,87.777,1177.0
AKSARAY,GUZELYURT,Cavdar (Dane),   230,10.47,16.23,4.58,53.25,38.5,5.5,9.45,84.397,1499.0
AKSARAY,ORTAKOY,Cavdar (Dane),   290,10.78,16.37,5.04,54.17,33.17,4.92,9.59,88.174,1140.0
AKSARAY,SARIYAHSI,Cavdar (Dane),   250,12.25,17.64,6.52,52.75,32.33,4.58,9.61,90.384,937.0
BAYBURT,MERKEZ,Cavdar (Dane),   240,6.29,11.97,0.72,67.17,47.83,7.33,7.48,83.364,1600.0
BAYBURT,AYDINTEPE,Cavdar (Dane),   200,5.33,10.35,0.6,71.0,91.25,11.42,6.45,83.364,1600.0
BAYBURT,DEMIROZU,Cavdar (Dane),   195,5.13,10.8,-0.27,68.0,49.58,7.33,7.39,82.433,1692.0
KARAMAN,MERKEZ,Cavdar (Dane),   240,13.23,18.97,7.51,50.5,28.58,4.17,9.5,89.299,1036.0
KARAMAN,AYRANCI,Cavdar (Dane),   240,11.94,17.37,6.42,46.67,30.75,4.33,9.66,88.184,1139.0
KARAMAN,BASYAYLA,Cavdar (Dane),   200,8.57,13.59,3.47,54.5,45.83,4.83,8.91,85.453,1397.0
KARAMAN,ERMENEK,Cavdar (Dane),   195,13.62,18.62,8.5,56.5,39.42,3.92,9.44,86.819,1267.0
KARAMAN,KAZIMKARABEKIR,Cavdar (Dane),   260,12.19,17.94,6.32,49.92,29.5,3.83,9.52,89.136,1051.0
KARAMAN,SARIVELILER,Cavdar (Dane),   200,10.19,15.05,5.21,57.42,56.58,5.83,8.77,84.356,1503.0
KIRIKKALE,BALISEYH,Cavdar (Dane),   267,11.79,17.53,6.09,53.67,41.92,5.58,9.39,91.159,867.0
KIRIKKALE,CELEBI,Cavdar (Dane),   200,12.41,18.05,6.61,51.0,31.08,4.33,9.55,86.956,1254.0
KIRIKKALE,KESKIN,Cavdar (Dane),   200,11.66,17.27,5.89,51.92,33.5,4.75,9.45,88.174,1140.0
ARDAHAN,MERKEZ,Cavdar (Dane),   105,4.37,9.75,-0.77,73.83,76.67,10.08,7.05,81.285,1807.0
ARDAHAN,CILDIR,Cavdar (Dane),   140,3.52,8.72,-1.28,74.25,72.75,9.67,7.05,80.388,1898.0
ARDAHAN,DAMAL,Cavdar (Dane),   190,2.7,7.86,-2.21,74.17,78.5,10.33,6.94,78.251,2119.0
ARDAHAN,GOLE,Cavdar (Dane),   195,3.16,8.43,-1.9,73.0,77.08,9.67,7.13,79.279,2012.0
ARDAHAN,HANAK,Cavdar (Dane),   150,3.94,9.48,0.75,73.67,78.5,10.33,6.94,81.048,1831.0
ARDAHAN,POSOF,Cavdar (Dane),   100,4.42,8.74,0.29,75.5,96.08,11.83,6.65,83.537,1583.0
KARABUK,OVACIK,Cavdar (Dane),   200,9.69,15.01,4.45,68.75,64.17,8.0,7.96,88.551,1105.0
DUZCE,YIGILCA,Cavdar (Dane),   250,11.08,15.02,7.12,79.0,99.42,9.17,7.41,97.328,330.0
AMASYA,MERKEZ,Yulaf (dane) Kuru,   300,11.52,16.85,6.73,66.67,45.67,6.0,7.63,96.56,395.0
AMASYA,MERKEZ,Yulaf (dane) Sulu,   350,11.52,16.85,6.73,66.67,45.67,6.0,7.63,96.56,395.0
AMASYA,GUMUSHACIKOY,Yulaf (dane) Kuru,   220,9.01,14.49,4.03,69.58,60.67,7.33,7.81,91.828,807.0
AMASYA,GUMUSHACIKOY,Yulaf (dane) Sulu,   270,9.01,14.49,4.03,69.58,60.67,7.33,7.81,91.828,807.0
AMASYA,HAMAMOZU,Yulaf (dane) Kuru,   225,10.7,16.05,5.74,64.33,46.75,6.17,8.13,92.706,729.0
AMASYA,HAMAMOZU,Yulaf (dane) sulu,   350,10.7,16.05,5.74,64.33,46.75,6.17,8.13,92.706,729.0
AMASYA,MERZIFON,Yulaf (dane) Kuru,   120,10.11,15.67,5.19,71.33,52.67,6.58,7.66,92.717,728.0
AMASYA,MERZIFON,Yulaf (dane) sulu,   170,10.11,15.67,5.19,71.33,52.67,6.58,7.66,92.717,728.0
AMASYA,TASOVA,Yulaf (dane) Kuru,   100,11.5,16.38,6.99,76.75,80.58,9.17,7.22,98.462,235.0
AMASYA,TASOVA,Yulaf (dane) Sulu,   170,11.5,16.38,6.99,76.75,80.58,9.17,7.22,98.462,235.0
ANKARA,ALTINDAG,Yulaf (dane) Kuru,   160,11.53,17.26,5.78,55.67,45.5,5.92,9.16,89.703,999.0
ANKARA,ALTINDAG,Yulaf (dane) Sulu,   200,11.53,17.26,5.78,55.67,45.5,5.92,9.16,89.703,999.0
ANKARA,YENIMAHALLE,Yulaf (dane) Kuru,   250,11.69,17.53,5.75,55.33,37.58,4.92,9.22,91.092,873.0
ANKARA,YENIMAHALLE,Yulaf (dane) Sulu,   300,11.69,17.53,5.75,55.33,37.58,4.92,9.22,91.092,873.0
ANKARA,CAMLIDERE,Yulaf (dane) Kuru,   160,8.89,14.19,3.97,65.92,53.08,7.25,8.03,86.407,1306.0
ANKARA,CAMLIDERE,Yulaf (dane) Sulu,   200,8.89,14.19,3.97,65.92,53.08,7.25,8.03,86.407,1306.0
ANKARA,HAYMANA,Yulaf (dane) Kuru,   220,11.06,16.85,5.21,51.83,35.83,5.08,9.42,86.85,1264.0
ANKARA,HAYMANA,Yulaf (dane) sulu,   270,11.06,16.85,5.21,51.83,35.83,5.08,9.42,86.85,1264.0
ANKARA,POLATLI,Yulaf (dane) Kuru,   200,12.08,18.15,5.95,52.08,31.67,4.42,9.45,91.348,850.0
ANKARA,POLATLI,Yulaf (dane) sulu,   250,12.08,18.15,5.95,52.08,31.67,4.42,9.45,91.348,850.0
ANTALYA,ELMALI,Yulaf (dane) Kuru,   340,13.01,18.1,7.89,57.58,51.5,5.17,8.76,88.67,1094.0
ANTALYA,ELMALI,Yulaf (dane) sulu,   400,13.01,18.1,7.89,57.58,51.5,5.17,8.76,88.67,1094.0
ANTALYA,GAZIPASA,Yulaf (dane) Kuru,   200,18.07,21.33,14.33,69.0,67.67,5.0,9.81,101.103,18.0
ANTALYA,GAZIPASA,Yulaf (dane) sulu,   250,18.07,21.33,14.33,69.0,67.67,5.0,9.81,101.103,18.0
ANTALYA,KAS,Yulaf (dane) Kuru,   210,11.41,16.52,6.27,56.25,51.5,5.17,8.76,100.832,40.0
ANTALYA,KAS,Yulaf (dane) sulu,   260,11.41,16.52,6.27,56.25,51.5,5.17,8.76,100.832,40.0
ANTALYA,KORKUTELI,Yulaf (dane) Kuru,   200,12.21,17.97,5.89,60.0,74.25,7.08,9.08,89.725,997.0
ANTALYA,KORKUTELI,Yulaf (dane) sulu,   250,12.21,17.97,5.89,60.0,74.25,7.08,9.08,89.725,997.0
ANTALYA,KUMLUCA,Yulaf (dane) Kuru,   220,18.7,22.96,14.08,65.67,59.67,4.83,9.65,101.14,15.0
ANTALYA,KUMLUCA,Yulaf (dane) sulu,   270,18.7,22.96,14.08,65.67,59.67,4.83,9.65,101.14,15.0
ANTALYA,MANAVGAT,Yulaf (dane) Kuru,   400,18.67,22.94,14.32,63.92,80.08,4.83,9.99,101.251,6.0
ANTALYA,MANAVGAT,Yulaf (dane) sulu,   600,18.67,22.94,14.32,63.92,80.08,4.83,9.99,101.251,6.0
ANTALYA,SERIK,Yulaf (dane) Kuru,   400,18.73,23.78,13.87,61.08,67.25,4.33,9.97,100.955,30.0
ANTALYA,SERIK,Yulaf (dane) sulu,   500,18.73,23.78,13.87,61.08,67.25,4.33,9.97,100.955,30.0
ANTALYA,AKSU,Yulaf (dane) Kuru,   200,18.13,22.97,13.42,60.67,90.08,4.92,9.62,101.103,18.0
ANTALYA,AKSU,Yulaf (dane) sulu,   250,18.13,22.97,13.42,60.67,90.08,4.92,9.62,101.103,18.0
ANTALYA,DOSEMEALTI,Yulaf (dane) Kuru,   250,16.94,22.55,11.52,59.33,93.17,6.83,9.28,97.661,302.0
ANTALYA,DOSEMEALTI,Yulaf (dane) sulu,   300,16.94,22.55,11.52,59.33,93.17,6.83,9.28,97.661,302.0
ANTALYA,KEPEZ,Yulaf (dane) Kuru,   300,17.76,23.38,12.43,58.58,90.08,4.92,9.62,100.292,84.0
ANTALYA,KEPEZ,Yulaf (dane) sulu,   350,17.76,23.38,12.43,58.58,90.08,4.92,9.62,100.292,84.0
ANTALYA,KONYAALTI,Yulaf (dane) Kuru,   300,17.41,22.62,12.16,61.33,101.25,5.17,9.83,101.103,18.0
ANTALYA,KONYAALTI,Yulaf (dane) sulu,   350,17.41,22.62,12.16,61.33,101.25,5.17,9.83,101.103,18.0
AYDIN,BOZDOGAN,Yulaf (dane) Kuru,   150,14.58,19.93,8.65,53.0,48.17,4.58,9.73,97.959,277.0
AYDIN,BOZDOGAN,Yulaf (dane) sulu,   200,14.58,19.93,8.65,53.0,48.17,4.58,9.73,97.959,277.0
AYDIN,DIDIM,Yulaf (dane) Kuru,   250,18.64,21.69,15.58,67.0,64.58,4.33,9.87,100.893,35.0
AYDIN,DIDIM,Yulaf (dane) Sulu,   300,18.64,21.69,15.58,67.0,64.58,4.33,9.87,100.893,35.0
AYDIN,KARACASU,Yulaf (dane) Kuru,   100,14.67,19.97,8.97,53.67,48.75,4.75,9.58,94.176,600.0
AYDIN,KARACASU,Yulaf (dane) Sulu,   150,14.67,19.97,8.97,53.67,48.75,4.75,9.58,94.176,600.0
AYDIN,YENIPAZAR,Yulaf (dane) sulu,   250,17.57,23.04,11.44,51.92,48.17,4.58,9.73,100.611,58.0
AYDIN,YENIPAZAR,Yulaf (dane) Kuru,   200,17.57,23.04,11.44,51.92,48.17,4.58,9.73,100.611,58.0
BALIKESIR,AYVALIK,Yulaf (dane) Kuru,   250,16.9,19.49,14.28,67.17,71.5,4.83,9.67,101.017,25.0
